Newcastle City Council Invoices over £250 paid in December 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PEMBROKE REST HOME,6450624,Revenue,1MH20,Residential Care PD,"2,780.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PEMBROKE REST HOME,6450624,Revenue,1MK10,Nursing Care LD,"3,186.32"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PEMBROKE REST HOME,6450624,Revenue,1MM20,Residential Care MH,"6,394.00"
HRA,HRA Mech & Elec            ,Premises,19/12/2014,PENNINGTON CHOICES LTD,6455645,Revenue,1HBSP,Planned Service&Plant Maint,995.00
Adult and Culture,Adult - Learning & Development   ,Employees,08/12/2014,PENTAGON IT,6441405,Revenue,1MB20,Workforce Reform,995.00
Adult and Culture,Adult - Learning & Development   ,Employees,08/12/2014,PENTAGON IT,6441406,Revenue,1MB20,Workforce Reform,995.00
Children's Services,Hawthorn Primary School                ,Premises,12/12/2014,PENTAGON SPORT LTD,6448353,Revenue,1E+45,Hawthorn Primary,"1,690.00"
Adult and Culture,Social Services                        ,Supplies & Services,11/12/2014,PERCY HEDLEY CENTRE,6436400,Revenue,1E20P,High Needs Post16 Funding,"79,041.90"
Adult and Culture,Social Services                        ,Supplies & Services,03/12/2014,PERCY HEDLEY CENTRE,6436405,Revenue,1E20P,High Needs Post16 Funding,"142,828.90"
Adult and Culture,Social Services                        ,Supplies & Services,30/12/2014,PERCY HEDLEY CENTRE,6461266,Revenue,1E20P,High Needs Post16 Funding,"19,881.36"
Adult and Culture,Social Services                        ,Third Party Payments,30/12/2014,PERCY HEDLEY CENTRE,6461276,Revenue,1E20A,SB Independent Schools,"149,305.04"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,30/12/2014,PERCY HEDLEY CENTRE,6461379,Revenue,1MK60,Ind Day Care LD,"17,256.96"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,PERCY HEDLEY CENTRE,6450688,Revenue,1MG20,Residential Care OP,-495.80
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,PERCY HEDLEY CENTRE,6450688,Revenue,1MK20,Residential Care LD,"-1,421.40"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PERCY HEDLEY CENTRE,6450688,Revenue,1MG20,Residential Care OP,"2,691.36"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PERCY HEDLEY CENTRE,6450688,Revenue,1MK20,Residential Care LD,"13,647.44"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,PERCY HOUSE,6450648,Revenue,1MM20,Residential Care MH,-313.20
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PERCY HOUSE,6450648,Revenue,1MM20,Residential Care MH,"5,104.68"
Environment & Regeneration,Cityworks Central Off      ,Supplies & Services,10/12/2014,PERFORMING RIGHT SOCIETY LTD,6423052,Revenue,1KL2F,Scotswood Sport Centre,347.26
Environment & Regeneration,Cityworks Central Off      ,Supplies & Services,10/12/2014,PERFORMING RIGHT SOCIETY LTD,6423057,Revenue,1KL1C,Outer West Pool,"2,244.97"
Environment & Regeneration,Cityworks Central Off      ,Supplies & Services,10/12/2014,PERFORMING RIGHT SOCIETY LTD,6423070,Revenue,1KL2D,Walker Activity Dome,"2,755.78"
Environment & Regeneration,Cityworks Central Off      ,Supplies & Services,10/12/2014,PERFORMING RIGHT SOCIETY LTD,6423072,Revenue,1KL7A,Newburn Activity Centre,"1,643.54"
Environment & Regeneration,Cityworks Central Off      ,Supplies & Services,24/12/2014,PERFORMING RIGHT SOCIETY LTD,6441043,Revenue,1KL32,Kenton Park Sports Centre,985.09
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,15/12/2014,PERFORMING RIGHTS SOCIETY,6449814,Revenue,1KL3A,City Hall,"1,727.62"
HRA,HRA Planning QS            ,Capital Expenditure,11/12/2014,PERMADOR,6447554,Capital,2HE01,Capital Citywide,"23,874.83"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,22/12/2014,PERMATT FORK LIFT TRUCKS LTD,6452339,Revenue,1KESY,Fleet Services Hire office,528.00
Environment & Regeneration,NS: Asset Man              ,Premises,08/12/2014,PETER COX PROPERTY SERVICES,6442687,Revenue,1DF10,Theatre Royal Contribution,"1,854.00"
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,09/12/2014,PETER COX PROPERTY SERVICES,6444602,Revenue,1KBRM,Sub Contractors R & M,"4,864.47"
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,01/12/2014,PFD (CARLISLE) LTD,6425695,Revenue,1KF07,Banqueting Suite,436.80
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,08/12/2014,PHIL MCINTYRE ENTERTAINMENT,6444606,Revenue,3KLCH,City Hall Holding Account,"18,537.25"
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,09/12/2014,PHIL MCINTYRE ENTERTAINMENTS LTD,6444622,Revenue,3KLCH,City Hall Holding Account,"18,537.25"
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,10/12/2014,PHIL MCINTYRE ENTERTAINMENTS LTD,6446297,Revenue,3KLCH,City Hall Holding Account,"18,664.89"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,PHILIP CUSSINS HOUSE,6450711,Revenue,1MG20,Residential Care OP,"-2,733.76"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,PHILIP CUSSINS HOUSE,6450711,Revenue,1MG20,Residential Care OP,"7,877.12"
Adult and Culture,Social Services                        ,Supplies & Services,29/12/2014,PHILIPSON STREET,6460817,Revenue,1MC09,Phillipson Street,152.65
Adult and Culture,Social Services                        ,Transfer Payments,29/12/2014,PHILIPSON STREET,6460817,Revenue,1MC09,Phillipson Street,76.80
Adult and Culture,Social Services                        ,Transport,29/12/2014,PHILIPSON STREET,6460817,Revenue,1MC09,Phillipson Street,37.05
Adult and Culture,Adult Serv Finance         ,Third Party Payments,02/12/2014,PHOENIX HOUSE,6425404,Revenue,1MP27,DAT Residential Rehab,"1,499.29"
Adult and Culture,Adult Serv Finance         ,Third Party Payments,02/12/2014,PHOENIX HOUSE,6429447,Revenue,1MP27,DAT Residential Rehab,"2,449.40"
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,05/12/2014,PHOENIX SOFTWARE LTD,6420972,Revenue,1CX50,Technical Refresh,"113,782.00"
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,31/12/2014,PHOENIX SOFTWARE LTD,6457489,Revenue,1E761,SB ICT Broadband Connectivity,"4,576.81"
Children's Services,Hotspur Primary School                 ,Premises,22/12/2014,PHS GROUP PLC,6457191,Revenue,1E+47,Hotspur Primary,552.27
Children's Services,Hotspur Primary School                 ,Premises,31/12/2014,PHS GROUP PLC,6460134,Revenue,1E+47,Hotspur Primary,959.24
Environment & Regeneration,Cityworks East End Pool    ,Supplies & Services,16/12/2014,PHS GROUP PLC,6450494,Revenue,1KL1D,East End Pool,"1,057.60"
Environment & Regeneration,Cityworks Elswick          ,Supplies & Services,04/12/2014,PHS GROUP PLC,6440109,Revenue,1KL1E,Elswick Pool,795.60
Environment & Regeneration,CW Services to Schools           ,Premises,05/12/2014,PHS GROUP PLC,6380645,Revenue,1V204,Car Parking Infrastructure,400.40
Environment & Regeneration,E&R Parking Services       ,Premises,17/12/2014,PHS GROUP PLC,6450539,Revenue,1V204,Car Parking Infrastructure,400.40
Children's Services,Raising Stnds              ,Supplies & Services,29/12/2014,PICCOLOMUSIC,6438339,Revenue,1E558,SB Music Service,"2,100.00"
Children's Services,Invoice,Supplies & Services,03/12/2014,PILKINGTON UK LTD,6438589,Revenue,3KIMD,Other Stores Stock Account,263.37
Environment & Regeneration,Allendale Building                     ,Supplies & Services,04/12/2014,PILKINGTON UK LTD,6438261,Revenue,3KIMD,Other Stores Stock Account,935.88
Environment & Regeneration,Allendale Building                     ,Supplies & Services,04/12/2014,PILKINGTON UK LTD,6438313,Revenue,3KIMD,Other Stores Stock Account,956.29
Environment & Regeneration,Allendale Building                     ,Supplies & Services,05/12/2014,PILKINGTON UK LTD,6438266,Revenue,3KIMD,Other Stores Stock Account,472.41
Environment & Regeneration,Allendale Building                     ,Supplies & Services,03/12/2014,PILKINGTON UK LTD,6438262,Revenue,3KIMD,Other Stores Stock Account,440.88
Environment & Regeneration,Allendale Building                     ,Supplies & Services,03/12/2014,PILKINGTON UK LTD,6438265,Revenue,3KIMD,Other Stores Stock Account,259.73
Environment & Regeneration,Allendale Building                     ,Supplies & Services,03/12/2014,PILKINGTON UK LTD,6438309,Revenue,3KIMD,Other Stores Stock Account,263.37
Environment & Regeneration,Allendale Building                     ,Supplies & Services,03/12/2014,PILKINGTON UK LTD,6438315,Revenue,3KIMD,Other Stores Stock Account,566.45
Environment & Regeneration,Allendale Building                     ,Supplies & Services,03/12/2014,PILKINGTON UK LTD,6438316,Revenue,3KIMD,Other Stores Stock Account,436.84
Environment & Regeneration,E&R Environmental Crime    ,Supplies & Services,05/12/2014,PINNACLE RESPONSE LTD,6419573,Revenue,1D559,Street Enforcement,"1,350.00"
Environment & Regeneration,E&R Parking Services       ,Supplies & Services,19/12/2014,PINNACLE RESPONSE LTD,6455514,Revenue,1V204,Car Parking Infrastructure,"3,150.00"
Children's Services,Benfield Secon/High School             ,Employees,31/12/2014,PIXL CLUB LTD,6457160,Revenue,1E+133,Benfield Comprehensive,650.00
Adult and Culture,Social Services-Care Support           ,Third Party Payments,19/12/2014,PLACES FOR PEOPLE INDIVIDUAL SUPPORT,6454840,Revenue,1MX51,SP VP Block Subsidy,"1,300.64"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,19/12/2014,PLACES FOR PEOPLE INDIVIDUAL SUPPORT,6454840,Revenue,1MX19,Domestic Violence,"5,495.56"
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,23/12/2014,PLASTAL,6450402,Revenue,1KVWC,Minor Works Contracts,"7,954.60"
Chief Executive's,CD - Communities                 ,Supplies & Services,16/12/2014,PLAY IN NEWCASTLE,6450829,Revenue,1KL26,Montagu Full Service,588.00
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,17/12/2014,PLAY IN NEWCASTLE,6427795,Revenue,1KN20,Benwell & Scotswood Ward,"4,200.00"
Children's Services,Walbottle Campus Secon/High School     ,Supplies & Services,05/12/2014,PLAYERLAYER LTD,6440996,Revenue,1E+121,Walbottle High,"1,303.20"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,01/12/2014,PONTELAND ROAD PHARMACY,6415565,Revenue,1ML09,PH - Drugs and alcohol,275.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,19/12/2014,PORCELANOSA (NORTH EAST ) LTD,6454307,Revenue,1KVEM,Mechanical Stand Alone Works,"1,174.00"
Adult and Culture,Adult Serv Finance         ,Third Party Payments,11/12/2014,POSITIVE LIFE,6422236,Revenue,1MH50,Home Care PD,"7,124.80"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,POSITIVE LIFE,6453109,Revenue,1MG50,Home Care-Spot Purchased OP,311.10
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,POSITIVE LIFE,6453109,Revenue,1MH50,Home Care PD,"28,206.39"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,POSITIVE LIFE,6453109,Revenue,1MK50,Supported Living LD,"1,601.28"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,POSITIVE LIFE,6453109,Revenue,1MK51,Home Care LD,"22,610.40"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,POSITIVE LIFE,6453109,Revenue,1MK55,Home Care Family/Carer LD,"7,129.65"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,POSITIVE LIFE,6453109,Revenue,1MM50,Home Care MH,359.90
Children's Services,Cragside Primary School                ,Employees,05/12/2014,POSITIVE PRESS LTD,6439692,Revenue,1E+42,Cragside Primary,270.00
Environment & Regeneration,NS: City Transport         ,Transport,11/12/2014,POST OFFICE COUNTERS,6447453,Revenue,1KESW,Fleet SLA Costs & Income,"11,940.00"
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,17/12/2014,POTTERY BANK COMMUNITY CENTRE LTD,6452503,Revenue,1KN63,Walker Ward,"3,125.00"
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,12/12/2014,POTTS PRINTERS LTD,6447677,Revenue,1CP17,Digital Printing,"2,192.00"
Children's Services,Newburn Manor First School             ,Supplies & Services,22/12/2014,POULTRY MATTERS,6457185,Revenue,1E+22,Newburn Manor Primary,"1,017.50"
Children's Services,Walker Secon/High School               ,Supplies & Services,02/12/2014,POWERCARE ELECTRICAL SERVICES,6435474,Revenue,1E+137,Walker Comprehensive,296.00
Chief Executive's,CD - Finance & Resources NOR           ,Premises,02/12/2014,POWERGEN,6436411,Revenue,1DT12,Brunswick Park Ind Est Units,318.25
Chief Executive's,CD - Finance & Resources NOR           ,Premises,03/12/2014,POWERGEN,6438307,Revenue,1DT12,Brunswick Park Ind Est Units,318.25
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,01/12/2014,PPG ARCHITECTURAL COATINGS UK LTD,6420976,Revenue,3KIMD,Other Stores Stock Account,271.46
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/12/2014,PPG ARCHITECTURAL COATINGS UK LTD,6455098,Revenue,3KIMD,Other Stores Stock Account,"1,177.20"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/12/2014,PPG ARCHITECTURAL COATINGS UK LTD,6420980,Revenue,3KIMD,Other Stores Stock Account,"1,190.40"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/12/2014,PPG ARCHITECTURAL COATINGS UK LTD,6457650,Revenue,3KIMD,Other Stores Stock Account,268.32
Environment & Regeneration,Allendale Building                     ,Supplies & Services,02/12/2014,PREMIER MORTARS,6417934,Revenue,3KIMD,Other Stores Stock Account,288.54
Environment & Regeneration,Allendale Building                     ,Supplies & Services,09/12/2014,PREMIER MORTARS,6442935,Revenue,3KIMD,Other Stores Stock Account,261.08
Environment & Regeneration,Allendale Building                     ,Supplies & Services,15/12/2014,PREMIER MORTARS,6331585,Revenue,3KIMD,Other Stores Stock Account,422.86
Environment & Regeneration,Allendale Building                     ,Supplies & Services,15/12/2014,PREMIER MORTARS,6390530,Revenue,3KIMD,Other Stores Stock Account,294.57
Environment & Regeneration,Allendale Building                     ,Supplies & Services,22/12/2014,PREMIER MORTARS,6435314,Revenue,3KIMD,Other Stores Stock Account,271.72
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,08/12/2014,PREMIER SCAFFOLDING SERVICES LTD,6288391,Revenue,1KVWC,Minor Works Contracts,490.00
Children's Services,Throckley First School                 ,Supplies & Services,12/12/2014,PREMIER SPORT,6448430,Revenue,1E+26,Throckley Primary,495.00
Children's Services,Throckley First School                 ,Supplies & Services,12/12/2014,PREMIER SPORT,6448432,Revenue,1E+26,Throckley Primary,495.00
Children's Services,Throckley First School                 ,Supplies & Services,12/12/2014,PREMIER SPORT,6448434,Revenue,1E+26,Throckley Primary,495.00
Children's Services,Throckley First School                 ,Supplies & Services,12/12/2014,PREMIER SPORT,6448435,Revenue,1E+26,Throckley Primary,495.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,10/12/2014,PREMIER TRANSPORT,6443900,Revenue,1E+212,Transport Special,"1,540.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,18/12/2014,PREMIER TRANSPORT,6453384,Revenue,1E+212,Transport Special,"1,485.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,18/12/2014,PREMIER TRANSPORT,6453385,Revenue,1E+212,Transport Special,644.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,18/12/2014,PREMIER TRANSPORT,6453386,Revenue,1E+212,Transport Special,"1,155.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,18/12/2014,PREMIER TRANSPORT,6453390,Revenue,1E+212,Transport Special,"1,485.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,08/12/2014,PREMIER TRANSPORT,6441413,Revenue,1E+212,Transport Special,"1,980.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,08/12/2014,PREMIER TRANSPORT,6442075,Revenue,1E+212,Transport Special,"1,980.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,08/12/2014,PREMIER TRANSPORT,6442721,Revenue,1E+212,Transport Special,920.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,24/12/2014,PREMIER TRANSPORT,6459818,Revenue,1E+212,Transport Special,920.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,19/12/2014,PREMIER TRANSPORT,6453276,Revenue,1E+212,Transport Special,460.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,15/12/2014,PREMIER TRUCK HIRE,6445677,Revenue,1KESY,Fleet Services Hire office,480.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,08/12/2014,PRESTIGE MINIBUS TRAVEL,6442730,Revenue,1E+212,Transport Special,"6,451.60"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,24/12/2014,PRESTIGE MINIBUS TRAVEL,6459887,Revenue,1E+212,Transport Special,"9,677.40"
Adult and Culture,Social Services                        ,Third Party Payments,16/12/2014,PRIMARY CARE RECRUITMENT LTD,6450375,Revenue,1MG50,Home Care-Spot Purchased OP,"2,639.61"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,16/12/2014,PRIMARY CARE RECRUITMENT LTD,6449721,Revenue,1MG50,Home Care-Spot Purchased OP,"2,216.39"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,16/12/2014,PRIMARY CARE RECRUITMENT LTD,6449722,Revenue,1MG50,Home Care-Spot Purchased OP,"1,972.05"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,16/12/2014,PRIMARY CARE RECRUITMENT LTD,6449723,Revenue,1MG50,Home Care-Spot Purchased OP,652.63
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,16/12/2014,PRIMARY CARE RECRUITMENT LTD,6450369,Revenue,1MG50,Home Care-Spot Purchased OP,585.64
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",02/12/2014,PRINCES COURT,6436315,Revenue,1MG10,Nursing Care OP,"-1,355.60"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,02/12/2014,PRINCES COURT,6436315,Revenue,1MG10,Nursing Care OP,"4,622.64"
Adult and Culture,Social Services-Care Support           ,Supplies & Services,19/12/2014,PRINCES TRUST,6454957,Revenue,1E864,Commissioning & Learning Fund,"4,718.35"
HRA,HRA Income                 ,Third Party Payments,08/12/2014,PRINTSEARCH CHESTER LTD,6443174,Revenue,1HEIG,Income General,544.84
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,16/12/2014,PRISM MEDICAL UK,6450936,Capital,2N101,Capital Grants,900.47
Chief Executive's,"CD - Audit, Insurance & Risk NOR       ",Supplies & Services,08/12/2014,PRO CLAIM LAW FIRM,6442930,Revenue,3RM18,Insurance Control Susp-Financ,"20,000.00"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,16/12/2014,PROGRESS CHILDRENS SERVICES,6450554,Revenue,1MC22,IND Sector Foster Carer Costs,"9,716.45"
Adult and Culture,Social Services-Care Support           ,Supplies & Services,19/12/2014,PROJECT NORTH EAST,6454953,Revenue,1FN11,Eco Development Ncl Fund,"5,013.19"
Children's Services,Benfield Secon/High School             ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439674,Revenue,1E+133,Benfield Comprehensive,850.00
Children's Services,Benfield Secon/High School             ,Supplies & Services,11/12/2014,PROTOCOL EDUCATION LTD,6447401,Revenue,1E+133,Benfield Comprehensive,850.00
Children's Services,Benfield Secon/High School             ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453579,Revenue,1E+133,Benfield Comprehensive,850.00
Children's Services,Heaton Manor High School               ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439308,Revenue,1E+135,Heaton Manor Comprehensive,630.36
Children's Services,Heaton Manor High School               ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439309,Revenue,1E+135,Heaton Manor Comprehensive,495.00
Children's Services,Heaton Manor High School               ,Supplies & Services,10/12/2014,PROTOCOL EDUCATION LTD,6445465,Revenue,1E+135,Heaton Manor Comprehensive,396.00
Children's Services,Heaton Manor High School               ,Supplies & Services,10/12/2014,PROTOCOL EDUCATION LTD,6445466,Revenue,1E+135,Heaton Manor Comprehensive,495.00
Children's Services,Heaton Manor High School               ,Supplies & Services,10/12/2014,PROTOCOL EDUCATION LTD,6445467,Revenue,1E+135,Heaton Manor Comprehensive,420.24
Children's Services,Heaton Manor High School               ,Supplies & Services,23/12/2014,PROTOCOL EDUCATION LTD,6458811,Revenue,1E+135,Heaton Manor Comprehensive,495.00
Children's Services,Heaton Manor High School               ,Supplies & Services,23/12/2014,PROTOCOL EDUCATION LTD,6458813,Revenue,1E+135,Heaton Manor Comprehensive,630.36
Children's Services,Heaton Manor High School               ,Supplies & Services,11/12/2014,PROTOCOL EDUCATION LTD,6447661,Revenue,1E+135,Heaton Manor Comprehensive,"1,028.50"
Children's Services,Heaton Manor High School               ,Supplies & Services,11/12/2014,PROTOCOL EDUCATION LTD,6447676,Revenue,1E+135,Heaton Manor Comprehensive,"1,028.50"
Children's Services,Heaton Manor High School               ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6454245,Revenue,1E+135,Heaton Manor Comprehensive,630.36
Children's Services,Heaton Manor High School               ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6454246,Revenue,1E+135,Heaton Manor Comprehensive,495.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439255,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439258,Revenue,1E+163,Thomas Bewick,319.55
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439261,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439263,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439265,Revenue,1E+163,Thomas Bewick,850.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439266,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439267,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439270,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439271,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439273,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439277,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439279,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,04/12/2014,PROTOCOL EDUCATION LTD,6439280,Revenue,1E+163,Thomas Bewick,472.24
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448777,Revenue,1E+163,Thomas Bewick,850.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448779,Revenue,1E+163,Thomas Bewick,380.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448780,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448782,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448785,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448786,Revenue,1E+163,Thomas Bewick,380.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448787,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448788,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448789,Revenue,1E+163,Thomas Bewick,319.55
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448823,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448824,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,12/12/2014,PROTOCOL EDUCATION LTD,6448825,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453599,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453600,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453601,Revenue,1E+163,Thomas Bewick,319.55
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453603,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453604,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453609,Revenue,1E+163,Thomas Bewick,285.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453611,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453613,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453615,Revenue,1E+163,Thomas Bewick,380.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453616,Revenue,1E+163,Thomas Bewick,850.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,19/12/2014,PROTOCOL EDUCATION LTD,6453619,Revenue,1E+163,Thomas Bewick,472.24
