Newcastle City Council Invoices over £250 paid in October 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Children's Services,Schools Payment Agency                 ,Supplies & Services,30/10/2014,GEM EDUCATION,6406200,Revenue,1E+48,Kenton Bar Primary,"1,950.00"
Children's Services,Schools Payment Agency                 ,Supplies & Services,16/10/2014,GEM EDUCATION,6384865,Revenue,1E+161,Hadrian,"1,225.00"
Children's Services,Schools Payment Agency                 ,Supplies & Services,16/10/2014,GEM EDUCATION,6385528,Revenue,1E+55,Ravenswood Primary,"1,950.00"
Children's Services,Schools Payment Agency                 ,Supplies & Services,16/10/2014,GEM EDUCATION,6386318,Revenue,1E+49,Kingston Park Primary,"1,950.00"
Children's Services,Schools Payment Agency                 ,Supplies & Services,16/10/2014,GEM EDUCATION,6389976,Revenue,1E+88,St. Marks R.C. Primary,"1,950.00"
Children's Services,Schools Payment Agency                 ,Premises,30/10/2014,GENERAL LITESEARCH LTD,6404462,Revenue,1E+12,Broadway Primary,679.88
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/10/2014,GEOFF HUNTLEY PLANT LTD,6402387,Revenue,1KESY,Fleet Services Hire office,858.00
HRA,HRA Planning QS            ,Supplies & Services,17/10/2014,GEOL CONSULTANTS LTD,6384170,Revenue,1HRA3,Misc Feasibility Study/Survey,"1,170.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,02/10/2014,GET CARTER TAXIS,6375711,Revenue,1E+212,Transport Special,"7,788.90"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,16/10/2014,GET CARTER TAXIS,6389956,Revenue,1E+212,Transport Special,"7,783.90"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,29/10/2014,GET CARTER TAXIS,6405097,Revenue,1E+212,Transport Special,"7,813.90"
Children's Services,Schools Payment Agency                 ,Premises,22/10/2014,GFA GASTECH LTD,6390639,Revenue,1E+18,Knoplaw Primary,"1,050.00"
Children's Services,Schools Payment Agency                 ,Premises,22/10/2014,GFA GASTECH LTD,6390647,Revenue,1E+18,Knoplaw Primary,294.00
Children's Services,Schools Payment Agency                 ,Premises,29/10/2014,GFA GASTECH LTD,6400543,Revenue,1E+65,Westgate Hill Primary,"1,054.00"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",21/10/2014,GIBRALTER CARE VILLAGE,6394283,Revenue,1MG20,Ind Res Care Elderly,-495.80
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,21/10/2014,GIBRALTER CARE VILLAGE,6394283,Revenue,1MG20,Ind Res Care Elderly,"2,647.04"
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,08/10/2014,GILLS OF BYKER,6382823,Revenue,1KVWC,Minor Works Contracts,"3,320.50"
Children's Services,Hotspur Primary School                 ,Supplies & Services,17/10/2014,GL EDUCATION GROUP,6391353,Revenue,1E+47,Hotspur Primary,612.50
Children's Services,Hotspur Primary School                 ,Supplies & Services,17/10/2014,GL EDUCATION GROUP,6391448,Revenue,1E+47,Hotspur Primary,619.65
Children's Services,Schools Payment Agency                 ,Supplies & Services,28/10/2014,GL EDUCATION GROUP,6401570,Revenue,1E+80,St. Catherines R.C. Primary,450.00
Children's Services,Schools Payment Agency                 ,Supplies & Services,31/10/2014,GL EDUCATION GROUP,6407407,Revenue,1E+106,Gosforth East Middle,313.10
Children's Services,Walbottle Campus Secon/High School     ,Supplies & Services,07/10/2014,GL EDUCATION GROUP,6380536,Revenue,1E+121,Walbottle High,"3,062.50"
Children's Services,Schools Payment Agency                 ,Supplies & Services,10/10/2014,GLEN OFFICE SUPPLIES LTD,6384900,Revenue,1E+18,Knoplaw Primary,252.46
Children's Services,Schools Payment Agency                 ,Supplies & Services,02/10/2014,GLOBAL COMMUNITY SPORTS,6375783,Revenue,1E+31,Archbishop Runcie C of E,"1,600.00"
Children's Services,Hotspur Primary School                 ,Supplies & Services,15/10/2014,GLOBEBROW LTD,6389195,Revenue,1E+47,Hotspur Primary,290.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,15/10/2014,GLOBEBROW LTD,6389196,Revenue,1E+47,Hotspur Primary,"1,750.00"
Chief Executive's,Exchequer Payroll                      ,Employees,23/10/2014,GMB NORTHERN,6398801,Revenue,1E+106,Gosforth East Middle,350.00
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,30/10/2014,GMB UNION,6406315,Revenue,3RNE2,StCuthberts Acad Payroll Deds,23.56
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,30/10/2014,GMB UNION,6406315,Revenue,3RNF2,Kenton Acad Payroll Deds,10.94
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,30/10/2014,GMB UNION,6406315,Revenue,3RNG2,St Marys Acad Payroll Deds,11.78
Environment & Regeneration,E&R Trans P&D              ,Premises,14/10/2014,GO GATESHEAD LTD,6387253,Revenue,1V080,Private Developers s106,"2,051.89"
Environment & Regeneration,E&R Parking Services       ,Transport,20/10/2014,GO NORTH EAST,6389375,Revenue,1V301,Travel office Travel Passes,608.00
Environment & Regeneration,E&R Parking Services       ,Transport,10/10/2014,GO NORTH EAST,6289602,Revenue,1V301,Travel office Travel Passes,608.00
Environment & Regeneration,E&R Parking Services       ,Transport,10/10/2014,GO NORTH EAST,6382896,Revenue,1V301,Travel office Travel Passes,608.00
Environment & Regeneration,E&R Parking Services       ,Transport,30/10/2014,GO NORTH EAST,6388895,Revenue,1V301,Travel office Travel Passes,608.00
Environment & Regeneration,E&R Parking Services       ,Transport,01/10/2014,GO NORTH EAST,6365807,Revenue,1V301,Travel office Travel Passes,608.00
Environment & Regeneration,E&R Parking Services       ,Transport,08/10/2014,GO NORTH EAST,6380224,Revenue,1V301,Travel office Travel Passes,943.00
Environment & Regeneration,E&R Parking Services       ,Transport,09/10/2014,GO NORTH EAST,6377007,Revenue,1V301,Travel office Travel Passes,778.00
Children's Services,Schools Payment Agency                 ,Supplies & Services,23/10/2014,GODFREY SYRETT LTD,6398059,Revenue,1E+76,Sacred Heart R.C. Primary,348.00
Chief Executive's,CD - Legal Services              ,Supplies & Services,29/10/2014,GORDON BROWN LAW FIRM,6404649,Revenue,1MD68,Legal Fees Care,742.76
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,15/10/2014,GOSFORTH GARDEN VILLAGE ASSOCIATION,6388072,Revenue,1KN41,East Gosforth Ward,"3,000.00"
Children's Services,Walker Secon/High School               ,Employees,21/10/2014,GOVNET COMMUNICATIONS,6395117,Revenue,1E+137,Walker Comprehensive,680.00
Children's Services,Walker Secon/High School               ,Supplies & Services,09/10/2014,GOVNET COMMUNICATIONS,6383616,Revenue,1E+137,Walker Comprehensive,395.00
Environment & Regeneration,Allendale Building                     ,Supplies & Services,30/10/2014,GRAFTON MERCHANTING GB LTD,6406216,Revenue,1KVWC,Minor Works Contracts,"1,898.55"
Environment & Regeneration,Allendale Building                     ,Supplies & Services,16/10/2014,GRAFTON MERCHANTING GB LTD,6340552,Revenue,1KVWC,Minor Works Contracts,592.08
Environment & Regeneration,Allendale Building                     ,Supplies & Services,29/10/2014,GRAFTON MERCHANTING GB LTD,6340551,Revenue,1KVWC,Minor Works Contracts,"1,898.55"
Environment & Regeneration,Allendale Building                     ,Supplies & Services,29/10/2014,GRAFTON MERCHANTING GB LTD,6343876,Revenue,1KVWC,Minor Works Contracts,"1,898.55"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/10/2014,GRAFTON MERCHANTING GB LTD,6370011,Revenue,3KIMD,Other Stores Stock Account,402.25
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/10/2014,GRAFTON MERCHANTING GB LTD,6370736,Revenue,3KIMD,Other Stores Stock Account,427.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/10/2014,GRAFTON MERCHANTING GB LTD,6357532,Revenue,3KIMD,Other Stores Stock Account,518.50
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/10/2014,GRAFTON MERCHANTING GB LTD,6363029,Revenue,3KIMD,Other Stores Stock Account,266.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/10/2014,GRAFTON MERCHANTING GB LTD,6366547,Revenue,3KIMD,Other Stores Stock Account,299.80
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/10/2014,GRAFTON MERCHANTING GB LTD,6373521,Revenue,3KIMD,Other Stores Stock Account,288.32
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/10/2014,GRAFTON MERCHANTING GB LTD,6374293,Revenue,3KIMD,Other Stores Stock Account,366.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/10/2014,GRAFTON MERCHANTING GB LTD,6391979,Revenue,3KIMD,Other Stores Stock Account,915.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,10/10/2014,GRAFTON MERCHANTING GB LTD,6264961,Revenue,3KIMD,Other Stores Stock Account,"1,635.80"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/10/2014,GRAFTON MERCHANTING GB LTD,6369782,Revenue,3KIMD,Other Stores Stock Account,915.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,02/10/2014,GRAFTON MERCHANTING GB LTD,6365753,Revenue,3KIMD,Other Stores Stock Account,396.50
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,02/10/2014,GRAFTON MERCHANTING GB LTD,6365757,Revenue,3KIMD,Other Stores Stock Account,"1,163.52"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,02/10/2014,GRAFTON MERCHANTING GB LTD,6373211,Revenue,3KIMD,Other Stores Stock Account,772.24
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,01/10/2014,GRAFTON MERCHANTING GB LTD,6333682,Revenue,1KVWC,Minor Works Contracts,544.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,08/10/2014,GRAFTON MERCHANTING GB LTD,6319645,Revenue,3KIMD,Other Stores Stock Account,482.97
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,08/10/2014,GRAFTON MERCHANTING GB LTD,6329105,Revenue,1KVWC,Minor Works Contracts,701.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/10/2014,GRAFTON MERCHANTING GB LTD,6390698,Revenue,3KIMD,Other Stores Stock Account,820.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/10/2014,GRAFTON MERCHANTING GB LTD,6374785,Revenue,3KIMD,Other Stores Stock Account,862.68
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/10/2014,GRAFTON MERCHANTING GB LTD,6375114,Revenue,3KIMD,Other Stores Stock Account,"2,151.64"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/10/2014,GRAFTON MERCHANTING GB LTD,6378349,Revenue,3KIMD,Other Stores Stock Account,348.39
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/10/2014,GRAFTON PLUMBASE,6390575,Revenue,3KIMD,Other Stores Stock Account,381.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,16/10/2014,GRAFTON PLUMBASE,6371319,Revenue,3KIMD,Other Stores Stock Account,277.10
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,09/10/2014,GRAFTON PLUMBASE,6375029,Revenue,3KIMD,Other Stores Stock Account,455.90
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,28/10/2014,GRANGE DAY CENTRE,6403132,Revenue,1MG61,Grange Day Centre,"20,589.66"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/10/2014,GRANGE DAY CENTRE,6389902,Revenue,1MG61,Grange Day Centre,"19,164.60"
Chief Executive's,CD - SPAM Trading Account        ,Capital Expenditure,27/10/2014,GRANT THORNTON CONTRACT LLP,6380576,Capital,2DP02,Devt Capital CC,"1,870.00"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/10/2014,GRANT WESTFIELD LTD,6390359,Revenue,3KIMD,Other Stores Stock Account,884.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,08/10/2014,GRANT WESTFIELD LTD,5961853,Revenue,3KIMD,Other Stores Stock Account,697.60
Environment & Regeneration,E&R EHP&T               ,Supplies & Services,06/10/2014,GREAT PARK COMMUNITY CENTRE,6378470,Revenue,1VH31,FHU General & Delivery Team,"41,000.00"
Children's Services,Walbottle Campus Secon/High School     ,Supplies & Services,29/10/2014,GREEN MOUNTAIN TRAVEL LTD,6404523,Revenue,1E+121,Walbottle High,740.00
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,29/10/2014,GREENFIGNERS,6405280,Revenue,1KN70,Dene Ward,350.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,21/10/2014,GREENLAY(GRASS MACHINERY) LTD,6380709,Revenue,3KES1,Fleetmaster Stores Account,300.80
Environment & Regeneration,Fleet Management System                ,Supplies & Services,03/10/2014,GREENLAY(GRASS MACHINERY) LTD,6361908,Revenue,1KESJ,Hort Workshops Routine Repair,315.85
Environment & Regeneration,Fleet Management System                ,Supplies & Services,03/10/2014,GREENLAY(GRASS MACHINERY) LTD,6364434,Revenue,3KES1,Fleetmaster Stores Account,605.67
Environment & Regeneration,Fleet Management System                ,Supplies & Services,10/10/2014,GREENLAY(GRASS MACHINERY) LTD,6377976,Revenue,3KES1,Fleetmaster Stores Account,661.52
Environment & Regeneration,Fleet Management System                ,Supplies & Services,15/10/2014,GREENLAY(GRASS MACHINERY) LTD,6378099,Revenue,3KES1,Fleetmaster Stores Account,315.52
Environment & Regeneration,Fleet Management System                ,Supplies & Services,29/10/2014,GREENLAY(GRASS MACHINERY) LTD,6395039,Revenue,3KES1,Fleetmaster Stores Account,"1,016.74"
Environment & Regeneration,Highways                               ,Premises,22/10/2014,GREEN-TECH,6396929,Revenue,1KEMC,Highways,"2,154.00"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",21/10/2014,GREENWAYS COURT CARE HOME,6394277,Revenue,1MG20,Ind Res Care Elderly,-490.44
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,21/10/2014,GREENWAYS COURT CARE HOME,6394277,Revenue,1MG20,Ind Res Care Elderly,"1,857.24"
Children's Services,Schools Payment Agency                 ,Supplies & Services,23/10/2014,GRENKE,6397479,Revenue,1E+77,St. Albans R.C. Primary,930.00
Children's Services,Schools Payment Agency                 ,Supplies & Services,09/10/2014,GRENKE,6382537,Revenue,1E+56,St. John's Primary,594.99
Children's Services,Schools Payment Agency                 ,Supplies & Services,09/10/2014,GRENKE,6383528,Revenue,1E+97,Bridgewater Centre,484.98
Children's Services,Heaton Manor High School               ,Supplies & Services,13/10/2014,GROSVENOR HOUSE PAPERS LTD,6386722,Revenue,1E+135,Heaton Manor Comprehensive,380.65
Children's Services,Schools Payment Agency                 ,Supplies & Services,22/10/2014,GROSVENOR HOUSE PAPERS LTD,6395292,Revenue,1E+84,St. Georges R.C. Primary,450.30
Children's Services,Schools Payment Agency                 ,Premises,31/10/2014,GROUNDS CARE,6404672,Revenue,1E+53,Mountfield Primary,332.20
Children's Services,Comm Hub                   ,Third Party Payments,23/10/2014,GROUNDWORK SOUTH TYNESIDE,6398834,Revenue,1E31H,BSF Phase 2,"3,824.55"
Chief Executive's,CD - SPAM Trading Account        ,Capital Expenditure,21/10/2014,GS TRANSPORT,6394713,Capital,2FT14,Property Services,"2,845.39"
Chief Executive's,CD - SPAM Trading Account        ,Capital Expenditure,10/10/2014,GS TRANSPORT,6385359,Capital,2FT14,Property Services,405.00
Children's Services,Childrens Services Support       ,Third Party Payments,20/10/2014,GS TRANSPORT,6392791,Revenue,1MD67,S17 Children in Need,350.00
Environment & Regeneration,NS: Asset Man              ,Premises,31/10/2014,GS TRANSPORT,6408209,Revenue,1MG25,Lewcock House,294.00
Children's Services,Invoice,Supplies & Services,22/10/2014,GUSTHARTS,6390354,Revenue,1KEHA,Arbor Team,863.65
Environment & Regeneration,Cityworks Jes Dene         ,Supplies & Services,22/10/2014,GUSTHARTS,6352503,Revenue,1KEHA,Arbor Team,"2,200.37"
Chief Executive's,CD - SPAM Trading Account        ,Capital Expenditure,17/10/2014,GVA GRIMLEY,6391819,Capital,2DP02,Devt Capital CC,"7,901.80"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,03/10/2014,H MALONE & SONS LTD,6377221,Capital,2N401,Capital General,"24,167.58"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,02/10/2014,H MALONE & SONS LTD,6376095,Capital,2N401,Capital General,"44,399.16"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,27/10/2014,H MALONE & SONS LTD,6401810,Capital,2N401,Capital General,"6,901.21"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405343,Capital,2N401,Capital General,"20,162.61"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405348,Capital,2N401,Capital General,"11,408.83"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405352,Capital,2N401,Capital General,"3,666.21"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405357,Capital,2N401,Capital General,"7,869.87"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405361,Capital,2N401,Capital General,"4,073.06"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405364,Capital,2N401,Capital General,"10,555.69"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405368,Capital,2N401,Capital General,"1,276.34"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,29/10/2014,H MALONE & SONS LTD,6405369,Capital,2N401,Capital General,"7,165.68"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,06/10/2014,H MALONE & SONS LTD,6378733,Capital,2N401,Capital General,"10,853.90"
HRA,HRA Bus Dev & Proc         ,Capital Expenditure,09/10/2014,H MALONE & SONS LTD,6384159,Capital,2N401,Capital General,"30,542.62"
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,21/10/2014,H2O CHEMICALS LTD,6331872,Revenue,1KKX1,Civic Centre Direct Costs,799.92
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,21/10/2014,H2O CHEMICALS LTD,6354443,Revenue,1KKX1,Civic Centre Direct Costs,799.92
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,21/10/2014,H2O CHEMICALS LTD,6383794,Revenue,1KKX1,Civic Centre Direct Costs,799.92
Children's Services,Benfield Secon/High School             ,Premises,30/10/2014,HADRIAN AIR CONDITIONING & REFRIGERATION,6400360,Revenue,1E+133,Benfield Comprehensive,362.00
Children's Services,Schools Payment Agency                 ,Premises,13/10/2014,HADRIAN AIR CONDITIONING & REFRIGERATION,6386351,Revenue,1E+18,Knoplaw Primary,390.00
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,HADRIAN HEALTHCARE GROUP,6393855,Revenue,1MG20,Ind Res Care Elderly,"3,903.10"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",21/10/2014,HADRIAN HEALTHCARE GROUP,6394235,Revenue,1MG10,Ind Nursing Care Elderly,-485.16
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",21/10/2014,HADRIAN HEALTHCARE GROUP,6394235,Revenue,1MG20,Ind Res Care Elderly,-991.60
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,21/10/2014,HADRIAN HEALTHCARE GROUP,6394235,Revenue,1MG10,Ind Nursing Care Elderly,"4,187.56"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,21/10/2014,HADRIAN HEALTHCARE GROUP,6394235,Revenue,1MG20,Ind Res Care Elderly,"3,832.00"
Environment & Regeneration,NS: City Transport         ,Transport,22/10/2014,HALL FUELS,6391611,Revenue,1KEND,Fleet Fuel Account,"1,365.97"
Environment & Regeneration,NS: City Transport         ,Transport,23/10/2014,HALL FUELS,6382667,Revenue,1KEND,Fleet Fuel Account,"14,717.50"
Environment & Regeneration,NS: City Transport         ,Transport,23/10/2014,HALL FUELS,6391717,Revenue,1KEND,Fleet Fuel Account,"13,665.35"
Environment & Regeneration,NS: City Transport         ,Transport,03/10/2014,HALL FUELS,6364075,Revenue,1KEND,Fleet Fuel Account,"1,450.80"
Environment & Regeneration,NS: City Transport         ,Transport,31/10/2014,HALL FUELS,6387782,Revenue,1KEND,Fleet Fuel Account,"1,313.73"
Environment & Regeneration,NS: City Transport         ,Transport,31/10/2014,HALL FUELS,6387810,Revenue,1KEND,Fleet Fuel Account,"13,541.84"
Environment & Regeneration,NS: City Transport         ,Transport,17/10/2014,HALL FUELS,6370740,Revenue,1KEND,Fleet Fuel Account,"3,238.95"
Environment & Regeneration,NS: City Transport         ,Transport,17/10/2014,HALL FUELS,6390347,Revenue,1KEND,Fleet Fuel Account,"18,884.85"
Environment & Regeneration,NS: City Transport         ,Transport,14/10/2014,HALL FUELS,6377013,Revenue,1KEND,Fleet Fuel Account,"15,900.80"
Environment & Regeneration,NS: City Transport         ,Transport,02/10/2014,HALL FUELS,6365042,Revenue,1KEND,Fleet Fuel Account,"14,865.92"
Environment & Regeneration,NS: City Transport         ,Transport,01/10/2014,HALL FUELS,6365168,Revenue,1KEND,Fleet Fuel Account,"16,987.20"
Environment & Regeneration,NS: City Transport         ,Transport,01/10/2014,HALL FUELS,6374429,Revenue,1KEND,Fleet Fuel Account,"3,826.44"
Environment & Regeneration,NS: City Transport         ,Transport,08/10/2014,HALL FUELS,6368946,Revenue,1KEND,Fleet Fuel Account,"14,761.14"
Environment & Regeneration,NS: City Transport         ,Transport,08/10/2014,HALL FUELS,6369150,Revenue,1KEND,Fleet Fuel Account,"1,512.10"
Environment & Regeneration,NS: City Transport         ,Transport,08/10/2014,HALL FUELS,6369158,Revenue,1KEND,Fleet Fuel Account,"14,866.26"
Environment & Regeneration,NS: City Transport         ,Transport,15/10/2014,HALL FUELS,6377066,Revenue,1KEND,Fleet Fuel Account,"15,369.89"
Environment & Regeneration,NS: City Transport         ,Transport,15/10/2014,HALL FUELS,6381002,Revenue,1KEND,Fleet Fuel Account,"1,383.94"
Environment & Regeneration,NS: City Transport         ,Transport,29/10/2014,HALL FUELS,6389298,Revenue,1KEND,Fleet Fuel Account,"1,315.71"
Environment & Regeneration,NS: City Transport         ,Transport,29/10/2014,HALL FUELS,6398349,Revenue,1KEND,Fleet Fuel Account,"13,543.14"
Environment & Regeneration,NS: City Transport         ,Transport,24/10/2014,HALL FUELS,6378721,Revenue,1KEND,Fleet Fuel Account,"16,667.20"
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,14/10/2014,HALLGARTEN DRUITT WINES,6387932,Revenue,1FN02,Mansion House,"2,854.37"
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,01/10/2014,HALLGARTEN DRUITT WINES,6374624,Revenue,1KF07,Banqueting Suite,"1,034.33"
Children's Services,Walbottle Campus Secon/High School     ,Premises,08/10/2014,HALLS OF DURHAM LTD,6380481,Revenue,1E+121,Walbottle High,"1,231.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,14/10/2014,HAMMICKS LEGAL BOOKSHOPS,6387820,Revenue,1FJX1,Legal - Expenditure Overheads,420.00
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390833,Revenue,1FJX1,Legal - Expenditure Overheads,356.00
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390834,Revenue,1FJX1,Legal - Expenditure Overheads,"1,186.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390835,Revenue,1FJX1,Legal - Expenditure Overheads,"1,002.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390836,Revenue,1FJX1,Legal - Expenditure Overheads,892.00
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390837,Revenue,1FJX1,Legal - Expenditure Overheads,938.00
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390838,Revenue,1FJX1,Legal - Expenditure Overheads,"1,423.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/10/2014,HAMMICKS LEGAL BOOKSHOPS,6390839,Revenue,1FJX1,Legal - Expenditure Overheads,943.00
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",21/10/2014,HAMPTON COURT CARE HOME,6394280,Revenue,1MG20,Ind Res Care Elderly,-495.80
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,21/10/2014,HAMPTON COURT CARE HOME,6394280,Revenue,1MG20,Ind Res Care Elderly,"1,736.00"
Children's Services,Invoice,Capital Expenditure,22/10/2014,HANDICARE,6365106,Capital,2N101,Capital Grants,"1,881.20"
Children's Services,Invoice,Capital Expenditure,24/10/2014,HANDICARE,6365778,Capital,2N101,Capital Grants,"3,160.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,22/10/2014,HANDICARE,6396641,Capital,2N101,Capital Grants,"1,856.40"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,22/10/2014,HANDICARE,6396642,Capital,2N101,Capital Grants,"3,372.96"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,22/10/2014,HANDICARE,6396681,Capital,2N101,Capital Grants,"1,171.26"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,22/10/2014,HANDICARE,6396683,Capital,2N101,Capital Grants,"1,615.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,23/10/2014,HANDICARE,6396643,Capital,2N101,Capital Grants,"1,580.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,23/10/2014,HANDICARE,6396653,Capital,2N101,Capital Grants,"1,792.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,23/10/2014,HANDICARE,6396819,Capital,2N101,Capital Grants,"1,260.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,23/10/2014,HANDICARE,6397498,Capital,2N101,Capital Grants,"1,884.80"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,23/10/2014,HANDICARE,6397714,Capital,2N101,Capital Grants,"2,069.08"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,23/10/2014,HANDICARE,6397716,Capital,2N101,Capital Grants,"1,560.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,30/10/2014,HANDICARE,6406007,Capital,2N101,Capital Grants,"1,420.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,01/10/2014,HANDICARE,6374421,Capital,2N101,Capital Grants,"1,380.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,01/10/2014,HANDICARE,6374641,Capital,2N101,Capital Grants,"1,830.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,29/10/2014,HANDICARE,6404620,Capital,2N101,Capital Grants,"3,300.00"
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,24/10/2014,HANDICARE,6400330,Capital,2N101,Capital Grants,"1,660.00"
Children's Services,Heaton Manor High School               ,Supplies & Services,13/10/2014,HARPER COLLINS PUBLISHERS LTD,6386723,Revenue,1E+135,Heaton Manor Comprehensive,274.95
Children's Services,Invoice,Supplies & Services,13/10/2014,HARPER COLLINS PUBLISHERS LTD,6382998,Revenue,1KL6M,Ouseburn Park,275.94
