Newcastle City Council Invoices over £250 paid in March 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,03/03/2014,JOHN + SURTEES HAIRBASE,6153535,Revenue,1EA65,Skills For Jobs Project,312.65 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,20/03/2014,JOHN FLOWERS LTD,6187264,Revenue,1KVWC,Minor Works Contracts,"5,000.00 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,19/03/2014,JOHN FLOWERS LTD,6182180,Revenue,1KVWC,Minor Works Contracts,"7,180.21 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,19/03/2014,JOHN FLOWERS LTD,6093741,Revenue,1KVWC,Minor Works Contracts,"16,490.04 "
HRA,HRA Planning QS            ,Capital Expenditure,03/03/2014,JOHN FLOWERS LTD,6164740,Capital,2HE01,Capital Citywide,377.00 
HRA,HRA Planning QS            ,Capital Expenditure,21/03/2014,JOHN FLOWERS LTD,6179618,Capital,2HE01,Capital Citywide,"83,581.95 "
HRA,HRA Planning QS            ,Capital Expenditure,28/03/2014,JOHN FLOWERS LTD,6199208,Capital,2HE01,Capital Citywide,"435,031.95 "
HRA,HRA Planning QS            ,Capital Expenditure,11/03/2014,JOHN FLOWERS LTD,6176857,Capital,2HE01,Capital Citywide,"98,497.80 "
HRA,HRA Planning QS            ,Capital Expenditure,11/03/2014,JOHN FLOWERS LTD,6176859,Capital,2HE01,Capital Citywide,"164,163.00 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179689,Capital,2HE01,Capital Citywide,"17,556.00 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179695,Capital,2HE01,Capital Citywide,"123,725.52 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179712,Capital,2HE01,Capital Citywide,"44,302.06 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179736,Capital,2HE01,Capital Citywide,"62,538.55 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179790,Capital,2HE01,Capital Citywide,"6,414.40 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179772,Capital,2HE01,Capital Citywide,"91,589.50 "
HRA,HRA Planning QS            ,Capital Expenditure,13/03/2014,JOHN FLOWERS LTD,6179825,Capital,2HE01,Capital Citywide,"524,551.97 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,12/03/2014,JOHN N DUNN LTD,6177649,Revenue,1KBRM,Sub Contractors R & M,"98,175.06 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,27/03/2014,JOHN NIXON LTD,6197734,Revenue,3KIMD,Other Stores Stock Account,"1,126.90 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,11/03/2014,JOHN NIXON LTD,6176492,Revenue,3KIMD,Other Stores Stock Account,264.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,11/03/2014,JOHN NIXON LTD,6176481,Revenue,3KIMD,Other Stores Stock Account,600.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,11/03/2014,JOHN NIXON LTD,6176487,Revenue,3KIMD,Other Stores Stock Account,600.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,11/03/2014,JOHN NIXON LTD,6176489,Revenue,3KIMD,Other Stores Stock Account,600.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,11/03/2014,JOHN NIXON LTD,6176490,Revenue,3KIMD,Other Stores Stock Account,600.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,11/03/2014,JOHN NIXON LTD,6176631,Revenue,3KIMD,Other Stores Stock Account,820.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,06/03/2014,JOHN NIXON LTD,6141515,Revenue,3KIMD,Other Stores Stock Account,675.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,06/03/2014,JOHN NIXON LTD,6141515,Revenue,3KIMD,Other Stores Stock Account,74.52 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,JOHN NIXON LTD,6187117,Revenue,1KESY,Fleet Services Hire office,300.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,JOHN NIXON LTD,6190124,Revenue,1KESY,Fleet Services Hire office,"1,080.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,31/03/2014,JOHN NIXON LTD,6200286,Revenue,1KESY,Fleet Services Hire office,424.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,JOHNSON & STARLEY LTD,6151368,Revenue,1KVEM,Mechanical Stand Alone Works,"1,227.62 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,JOHNSON & STARLEY LTD,6151368,Revenue,1KVEM,Mechanical Stand Alone Works,11.84 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,20/03/2014,JOHNSTON ENGINEERING LTD,6173671,Revenue,1KESA,Heavy Workshop Routine Repair,273.50 
Environment & Regeneration,E&R Parking Services       ,Premises,13/03/2014,JONES LANG LASALLE,6171457,Revenue,1V132,Quayside Multi Storey,"2,852.50 "
Environment & Regeneration,Walker Activity Dome       ,Supplies & Services,12/03/2014,JP LENNARD LTD,6171469,Revenue,1KL2D,Walker Activity Dome,452.25 
Environment & Regeneration,Walker Activity Dome       ,Supplies & Services,12/03/2014,JP LENNARD LTD,6171469,Revenue,1KL2D,Walker Activity Dome,34.89 
Children's Services,Schools Payment Agency                 ,Capital Expenditure,14/03/2014,JT DUFFY ROOFING LTD,6177936,Capital,2E+254,Linhope PRU,600.00 
Environment & Regeneration,NS: Asset Man              ,Premises,10/03/2014,JT DUFFY ROOFING LTD,6175051,Revenue,1HP01,Comm. Centres - Citywide,"2,020.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,28/03/2014,JT DUFFY ROOFING LTD,6199133,Revenue,1KBM0,Public & Educ O/H,"1,100.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,12/03/2014,JT DUFFY ROOFING LTD,6177652,Revenue,1KBRM,Sub Contractors R & M,"15,780.84 "
Adult and Culture,Adult Serv Lewcock House   ,Premises,17/03/2014,JTM SERVICE,6179138,Revenue,1MG25,Lewcock House,341.76 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,27/03/2014,JTM SERVICE,6197723,Revenue,1KBM0,Public & Educ O/H,280.81 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,JUBILEE MEWS,6193532,Revenue,1MG10,Ind Nursing Care Elderly,-486.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,JUBILEE MEWS,6193532,Revenue,1MM10,Ind Nursing Care MH,"-1,099.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,JUBILEE MEWS,6193531,Revenue,1MM10,Ind Nursing Care MH,"5,701.68 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,JUBILEE MEWS,6193532,Revenue,1MG10,Ind Nursing Care Elderly,"2,035.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,JUBILEE MEWS,6193532,Revenue,1MM10,Ind Nursing Care MH,"23,425.80 "
Chief Executive's,CD-Communications and Marketing  ,Supplies & Services,26/03/2014,K INTERNATIONAL PLC,6178509,Revenue,1FT08,Translation Unit,832.59 
Children's Services,Childrens Services Support       ,Transfer Payments,20/03/2014,K.S. COACHES,6186127,Revenue,1E+212,Transport Special,"1,510.00 "
Children's Services,Childrens Services Support       ,Transfer Payments,05/03/2014,K.S. COACHES,6171527,Revenue,1E+212,Transport Special,"1,510.00 "
Environment & Regeneration,NS: Asset Man              ,Premises,21/03/2014,KABLEFREE SYSTEMS LTD,6188874,Revenue,1DY54,Blackfriars,275.00 
Environment & Regeneration,NS: Asset Man              ,Premises,27/03/2014,KABLEFREE SYSTEMS LTD,6196936,Revenue,1KL3A,City Hall,675.00 
Adult and Culture,Library Admin              ,Supplies & Services,11/03/2014,KAJIMA NEWCASTLE LIBRARIES LTD,6176627,Revenue,1EJ20,City Library Premises,"287,497.17 "
Children's Services,Educ Perf Mon              ,Supplies & Services,11/03/2014,KALMER COUNSELLING SERVICES,6173797,Revenue,1MD84,Targeted Mental Health Grant,"17,367.60 "
Children's Services,Educ Perf Mon              ,Supplies & Services,11/03/2014,KALMER COUNSELLING SERVICES,6173812,Revenue,1MD84,Targeted Mental Health Grant,"8,423.55 "
Children's Services,Educ Perf Mon              ,Supplies & Services,06/03/2014,KALMER COUNSELLING SERVICES,6133611,Revenue,1MD84,Targeted Mental Health Grant,"17,367.60 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,21/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6033217,Capital,2N101,Capital Grants,"3,609.70 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,20/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6186895,Capital,2N101,Capital Grants,"3,738.02 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,20/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6186897,Capital,2N101,Capital Grants,"3,720.27 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,10/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6174836,Capital,2N101,Capital Grants,"3,124.20 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,17/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6167023,Capital,2N101,Capital Grants,"3,396.81 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,17/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6182463,Capital,2N101,Capital Grants,"3,786.96 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,26/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6187238,Capital,2N101,Capital Grants,365.88 
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,18/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6184432,Capital,2N101,Capital Grants,"4,462.03 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,19/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6184323,Capital,2N101,Capital Grants,"3,226.77 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,31/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6199934,Capital,2N101,Capital Grants,"4,231.43 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,26/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6186891,Capital,2N101,Capital Grants,"3,724.73 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,26/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6195732,Capital,2N101,Capital Grants,"3,267.37 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,12/03/2014,KEEPMOAT PROPERTY SERVICES LIMITED,6159327,Capital,2N101,Capital Grants,"3,737.27 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,KEIRO LTD,6193502,Revenue,1MK10,Ind Nursing Care LD,-315.20 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,KEIRO LTD,6193502,Revenue,1MG20,Ind Res Care Elderly,-486.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,KEIRO LTD,6193502,Revenue,1MG20,Ind Res Care Elderly,"1,720.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,KEIRO LTD,6193502,Revenue,1MK10,Ind Nursing Care LD,"5,378.28 "
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,07/03/2014,KEITH PATTINSON,6174063,Revenue,1DQ99,S&M Management,900.00 
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,25/03/2014,KEITH PATTINSON LIMITED,6192279,Revenue,1DQ99,S&M Management,"1,760.00 "
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,26/03/2014,KEITH PATTINSON LIMITED,5998296,Revenue,1DQ99,S&M Management,300.00 
Children's Services,Childrens Services Support       ,Transfer Payments,10/03/2014,KEITHS COACHES LTD,6175043,Revenue,1E+212,Transport Special,403.50 
Children's Services,Childrens Services Support       ,Transfer Payments,10/03/2014,KEITHS COACHES LTD,6175128,Revenue,1E+212,Transport Special,855.00 
Children's Services,Childrens Services Support       ,Transfer Payments,10/03/2014,KEITHS COACHES LTD,6175141,Revenue,1E+212,Transport Special,"2,184.75 "
Children's Services,Childrens Services Support       ,Transfer Payments,10/03/2014,KEITHS COACHES LTD,6175043,Revenue,1E+212,Transport Special,"1,771.50 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181206,Revenue,1KESY,Fleet Services Hire office,"1,406.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181207,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181208,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181209,Revenue,1KESY,Fleet Services Hire office,32.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181213,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181214,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181215,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181216,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181217,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181218,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181220,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181221,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181222,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181223,Revenue,1KESY,Fleet Services Hire office,782.25 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181225,Revenue,1KESY,Fleet Services Hire office,980.50 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181226,Revenue,1KESY,Fleet Services Hire office,96.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181227,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181228,Revenue,1KESY,Fleet Services Hire office,560.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181229,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181230,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181231,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181232,Revenue,1KESY,Fleet Services Hire office,560.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181234,Revenue,1KESY,Fleet Services Hire office,336.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181209,Revenue,1KESY,Fleet Services Hire office,232.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181210,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181211,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181212,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181219,Revenue,1KESY,Fleet Services Hire office,"1,673.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/03/2014,KELLY PLANT HIRE,6181226,Revenue,1KESY,Fleet Services Hire office,945.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,27/03/2014,KELLY PLANT HIRE,6181239,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6181241,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182336,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182337,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182338,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182339,Revenue,1KESY,Fleet Services Hire office,980.50 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182340,Revenue,1KESY,Fleet Services Hire office,"1,060.50 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182342,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182343,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182344,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182345,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182346,Revenue,1KESY,Fleet Services Hire office,"1,406.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182347,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182348,Revenue,1KESY,Fleet Services Hire office,467.50 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182349,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182350,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182351,Revenue,1KESY,Fleet Services Hire office,128.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182352,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182353,Revenue,1KESY,Fleet Services Hire office,377.50 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182354,Revenue,1KESY,Fleet Services Hire office,296.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182356,Revenue,1KESY,Fleet Services Hire office,224.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182357,Revenue,1KESY,Fleet Services Hire office,"1,041.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182358,Revenue,1KESY,Fleet Services Hire office,"1,671.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182359,Revenue,1KESY,Fleet Services Hire office,224.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182360,Revenue,1KESY,Fleet Services Hire office,441.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182361,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182362,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6187091,Revenue,1KESY,Fleet Services Hire office,"1,073.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6187092,Revenue,1KESY,Fleet Services Hire office,"2,583.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6187093,Revenue,1KESY,Fleet Services Hire office,"1,337.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6187094,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182340,Revenue,1KESY,Fleet Services Hire office,184.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182341,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182351,Revenue,1KESY,Fleet Services Hire office,168.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182353,Revenue,1KESY,Fleet Services Hire office,"1,380.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182355,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182356,Revenue,1KESY,Fleet Services Hire office,"1,113.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6182359,Revenue,1KESY,Fleet Services Hire office,"1,113.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/03/2014,KELLY PLANT HIRE,6187092,Revenue,1KESY,Fleet Services Hire office,515.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177586,Revenue,1KESY,Fleet Services Hire office,877.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177587,Revenue,1KESY,Fleet Services Hire office,893.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177588,Revenue,1KESY,Fleet Services Hire office,296.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177589,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177590,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177591,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177592,Revenue,1KESY,Fleet Services Hire office,"1,406.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177593,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177594,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/03/2014,KELLY PLANT HIRE,6177603,Revenue,1KESY,Fleet Services Hire office,"1,838.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181154,Revenue,1KESY,Fleet Services Hire office,756.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181155,Revenue,1KESY,Fleet Services Hire office,"1,295.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181156,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181157,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181158,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181159,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181204,Revenue,1KESY,Fleet Services Hire office,977.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,14/03/2014,KELLY PLANT HIRE,6181205,Revenue,1KESY,Fleet Services Hire office,782.25 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174613,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174614,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174616,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174618,Revenue,1KESY,Fleet Services Hire office,192.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174620,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174621,Revenue,1KESY,Fleet Services Hire office,777.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174624,Revenue,1KESY,Fleet Services Hire office,32.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,18/03/2014,KELLY PLANT HIRE,6174626,Revenue,1KESY,Fleet Services Hire office,777.00 
